id,photo_num,filename,cloudinary_url,public_id,width,height,bytes
34,3,34_SERBEST KADIN ÇALIŞMASI_3.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782221617/alan-art-coffee/eser_34_SERBEST_KADIN_%C3%87ALI%C5%9EMASI_3.jpg,alan-art-coffee/eser_34_SERBEST_KADIN_ÇALIŞMASI_3,3000,4000,1915693
36,1,36_HAYAT AĞACI KOLEKTİF ÇALIŞMA_1.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1780926650/alan-art-coffee/eser_36_HAYAT_A%C4%9EACI_KOLEKT%C4%B0F_%C3%87ALI%C5%9EMA_1.jpg,alan-art-coffee/eser_36_HAYAT_AĞACI_KOLEKTİF_ÇALIŞMA_1,3024,4032,1058144
36,3,36_HAYAT AĞACI KOLEKTİF ÇALIŞMA_3.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1780926672/alan-art-coffee/eser_36_HAYAT_A%C4%9EACI_KOLEKT%C4%B0F_%C3%87ALI%C5%9EMA_3.jpg,alan-art-coffee/eser_36_HAYAT_AĞACI_KOLEKTİF_ÇALIŞMA_3,3024,4032,1384925
37,1,37_RENKLİ KEDİ_1.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782221678/alan-art-coffee/eser_37_RENKL%C4%B0_KED%C4%B0_1.jpg,alan-art-coffee/eser_37_RENKLİ_KEDİ_1,3000,4000,2021457
37,2,37_RENKLİ KEDİ_2.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782221689/alan-art-coffee/eser_37_RENKL%C4%B0_KED%C4%B0_2.jpg,alan-art-coffee/eser_37_RENKLİ_KEDİ_2,3000,4000,1782099
37,3,37_RENKLİ KEDİ_3.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782221699/alan-art-coffee/eser_37_RENKL%C4%B0_KED%C4%B0_3.jpg,alan-art-coffee/eser_37_RENKLİ_KEDİ_3,3000,4000,1679923
3,1,3_NİKE 1_1.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782221783/alan-art-coffee/eser_3_N%C4%B0KE_1_1.jpg,alan-art-coffee/eser_3_NİKE_1_1,3000,4000,2197466
3,2,3_NİKE 1_2.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782221798/alan-art-coffee/eser_3_N%C4%B0KE_1_2.jpg,alan-art-coffee/eser_3_NİKE_1_2,3000,4000,2543434
3,3,3_NİKE 1_3.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782221810/alan-art-coffee/eser_3_N%C4%B0KE_1_3.jpg,alan-art-coffee/eser_3_NİKE_1_3,3000,4000,1983698
40,1,40_MOZAİKTEN ATATÜRK_1.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782221833/alan-art-coffee/eser_40_MOZA%C4%B0KTEN_ATAT%C3%9CRK_1.jpg,alan-art-coffee/eser_40_MOZAİKTEN_ATATÜRK_1,3000,4000,2355246
40,2,40_MOZAİKTEN ATATÜRK_2.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782221846/alan-art-coffee/eser_40_MOZA%C4%B0KTEN_ATAT%C3%9CRK_2.jpg,alan-art-coffee/eser_40_MOZAİKTEN_ATATÜRK_2,3000,4000,2416804
40,3,40_MOZAİKTEN ATATÜRK_3.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782221856/alan-art-coffee/eser_40_MOZA%C4%B0KTEN_ATAT%C3%9CRK_3.jpg,alan-art-coffee/eser_40_MOZAİKTEN_ATATÜRK_3,3000,4000,1503998
41,1,41_ÇERÇEVELİ ZEYTİN DALI_1.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782221869/alan-art-coffee/eser_41_%C3%87ER%C3%87EVEL%C4%B0_ZEYT%C4%B0N_DALI_1.jpg,alan-art-coffee/eser_41_ÇERÇEVELİ_ZEYTİN_DALI_1,3000,4000,2143243
41,2,41_ÇERÇEVELİ ZEYTİN DALI_2.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782221879/alan-art-coffee/eser_41_%C3%87ER%C3%87EVEL%C4%B0_ZEYT%C4%B0N_DALI_2.jpg,alan-art-coffee/eser_41_ÇERÇEVELİ_ZEYTİN_DALI_2,3000,4000,1706975
41,3,41_ÇERÇEVELİ ZEYTİN DALI_3.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782221888/alan-art-coffee/eser_41_%C3%87ER%C3%87EVEL%C4%B0_ZEYT%C4%B0N_DALI_3.jpg,alan-art-coffee/eser_41_ÇERÇEVELİ_ZEYTİN_DALI_3,3000,4000,1199655
42,1,42_İSKELET BALIK_1.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782221900/alan-art-coffee/eser_42_%C4%B0SKELET_BALIK_1.jpg,alan-art-coffee/eser_42_İSKELET_BALIK_1,3000,4000,2048232
42,2,42_İSKELET BALIK_2.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782221912/alan-art-coffee/eser_42_%C4%B0SKELET_BALIK_2.jpg,alan-art-coffee/eser_42_İSKELET_BALIK_2,3000,4000,2185421
42,3,42_İSKELET BALIK_3.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782221921/alan-art-coffee/eser_42_%C4%B0SKELET_BALIK_3.jpg,alan-art-coffee/eser_42_İSKELET_BALIK_3,3000,4000,1570475
43,1,43_İskorpit Mozaik_1.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782221932/alan-art-coffee/eser_43_%C4%B0skorpit_Mozaik_1.jpg,alan-art-coffee/eser_43_İskorpit_Mozaik_1,3000,4000,1905974
43,2,43_İskorpit Mozaik_2.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782221944/alan-art-coffee/eser_43_%C4%B0skorpit_Mozaik_2.jpg,alan-art-coffee/eser_43_İskorpit_Mozaik_2,3000,4000,1936838
43,3,43_İskorpit Mozaik_3.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782221955/alan-art-coffee/eser_43_%C4%B0skorpit_Mozaik_3.jpg,alan-art-coffee/eser_43_İskorpit_Mozaik_3,3000,4000,1483934
44,1,44_Antik Balık 1_1.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782221966/alan-art-coffee/eser_44_Antik_Bal%C4%B1k_1_1.jpg,alan-art-coffee/eser_44_Antik_Balık_1_1,3000,4000,1925912
44,2,44_Antik Balık 1_2.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782221977/alan-art-coffee/eser_44_Antik_Bal%C4%B1k_1_2.jpg,alan-art-coffee/eser_44_Antik_Balık_1_2,3000,4000,1846853
44,3,44_Antik Balık 1_3.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782221988/alan-art-coffee/eser_44_Antik_Bal%C4%B1k_1_3.jpg,alan-art-coffee/eser_44_Antik_Balık_1_3,3000,4000,1522666
45,1,45_Antik Balık 2_1.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782221999/alan-art-coffee/eser_45_Antik_Bal%C4%B1k_2_1.jpg,alan-art-coffee/eser_45_Antik_Balık_2_1,3000,4000,1784281
45,2,45_Antik Balık 2_2.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782222009/alan-art-coffee/eser_45_Antik_Bal%C4%B1k_2_2.jpg,alan-art-coffee/eser_45_Antik_Balık_2_2,3000,4000,1724287
45,3,45_Antik Balık 2_3.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782222019/alan-art-coffee/eser_45_Antik_Bal%C4%B1k_2_3.jpg,alan-art-coffee/eser_45_Antik_Balık_2_3,3000,4000,1565787
46,1,46_Antik Balık 3_1.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782222031/alan-art-coffee/eser_46_Antik_Bal%C4%B1k_3_1.jpg,alan-art-coffee/eser_46_Antik_Balık_3_1,3000,4000,2114920
46,2,46_Antik Balık 3_2.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782222041/alan-art-coffee/eser_46_Antik_Bal%C4%B1k_3_2.jpg,alan-art-coffee/eser_46_Antik_Balık_3_2,3000,4000,1818986
46,3,46_Antik Balık 3_3.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782222051/alan-art-coffee/eser_46_Antik_Bal%C4%B1k_3_3.jpg,alan-art-coffee/eser_46_Antik_Balık_3_3,3000,4000,1397216
47,1,47_ATLAR_1.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782222062/alan-art-coffee/eser_47_ATLAR_1.jpg,alan-art-coffee/eser_47_ATLAR_1,3000,4000,1880505
47,2,47_ATLAR_2.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782222074/alan-art-coffee/eser_47_ATLAR_2.jpg,alan-art-coffee/eser_47_ATLAR_2,3000,4000,2168192
47,3,47_ATLAR_3.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782222083/alan-art-coffee/eser_47_ATLAR_3.jpg,alan-art-coffee/eser_47_ATLAR_3,3000,4000,1338865
48,1,48_KURT_1.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782222095/alan-art-coffee/eser_48_KURT_1.jpg,alan-art-coffee/eser_48_KURT_1,3000,4000,2068076
48,2,48_KURT_2.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782222107/alan-art-coffee/eser_48_KURT_2.jpg,alan-art-coffee/eser_48_KURT_2,3000,4000,1903514
48,3,48_KURT_3.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782222117/alan-art-coffee/eser_48_KURT_3.jpg,alan-art-coffee/eser_48_KURT_3,3000,4000,1479705
50,2,50_TİLKİ_2.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782222129/alan-art-coffee/eser_50_T%C4%B0LK%C4%B0_2.jpg,alan-art-coffee/eser_50_TİLKİ_2,3000,4000,2159919
82,1,82_LAVOBO AYNASI.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782222814/alan-art-coffee/eser_82_LAVOBO_AYNASI.jpg,alan-art-coffee/eser_82_LAVOBO_AYNASI,3000,4000,1834156
101,1,101_KAPLAN 2_1.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782225233/alan-art-coffee/eser_101_KAPLAN_2_1.jpg,alan-art-coffee/eser_101_KAPLAN_2_1,3000,4000,2268145
101,2,101_KAPLAN 2_2.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782225245/alan-art-coffee/eser_101_KAPLAN_2_2.jpg,alan-art-coffee/eser_101_KAPLAN_2_2,3000,4000,2223972
101,3,101_KAPLAN 2_3.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782225255/alan-art-coffee/eser_101_KAPLAN_2_3.jpg,alan-art-coffee/eser_101_KAPLAN_2_3,3000,4000,1737638
51,1,51_KAPLAN 1_1.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782225295/alan-art-coffee/eser_51_KAPLAN_1_1.jpg,alan-art-coffee/eser_51_KAPLAN_1_1,3000,4000,2153890
51,2,51_KAPLAN 1_2.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782225307/alan-art-coffee/eser_51_KAPLAN_1_2.jpg,alan-art-coffee/eser_51_KAPLAN_1_2,3000,4000,1887492
51,3,51_KAPLAN 1_3.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782225318/alan-art-coffee/eser_51_KAPLAN_1_3.jpg,alan-art-coffee/eser_51_KAPLAN_1_3,3000,4000,1666204
54,1,54_PARS_1.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782225330/alan-art-coffee/eser_54_PARS_1.jpg,alan-art-coffee/eser_54_PARS_1,3000,4000,2085139
54,2,54_PARS_2.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782225496/alan-art-coffee/eser_54_PARS_2.jpg,alan-art-coffee/eser_54_PARS_2,3000,4000,2231955
54,3,54_PARS_3.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782225508/alan-art-coffee/eser_54_PARS_3.jpg,alan-art-coffee/eser_54_PARS_3,3000,4000,1937755
60,1,60_ANTİK İNSAN_1.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782225521/alan-art-coffee/eser_60_ANT%C4%B0K_%C4%B0NSAN_1.jpg,alan-art-coffee/eser_60_ANTİK_İNSAN_1,3000,4000,2089134
60,2,60_ANTİK İNSAN_2.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782225532/alan-art-coffee/eser_60_ANT%C4%B0K_%C4%B0NSAN_2.jpg,alan-art-coffee/eser_60_ANTİK_İNSAN_2,3000,4000,1845901
60,3,60_ANTİK İNSAN_3.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782225545/alan-art-coffee/eser_60_ANT%C4%B0K_%C4%B0NSAN_3.jpg,alan-art-coffee/eser_60_ANTİK_İNSAN_3,3000,4000,1485457
101,1,101_PIA_1.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782227595/alan-art-coffee/eser_101_PIA_1.jpg,alan-art-coffee/eser_101_PIA_1,3000,4000,1790435
101,2,101_PIA_2.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782227609/alan-art-coffee/eser_101_PIA_2.jpg,alan-art-coffee/eser_101_PIA_2,3000,4000,2020566
101,3,101_PIA_3.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782227619/alan-art-coffee/eser_101_PIA_3.jpg,alan-art-coffee/eser_101_PIA_3,3000,4000,1356232
